threshold,rows,reject_count,approved_count,predicted_reject_share,approved_share,tp_caught_defaults,fp_rejected_good,tn_approved_good,fn_approved_defaults,precision_bad_rate_among_rejected,recall_default_capture,approved_bad_rate,rejected_bad_rate,total_portfolio_value,value_per_applicant,calibration_method,default_loss_saved,good_borrower_opportunity_cost,max_reject_share_constraint,economic_break_even_probability,policy_type,model_family,model,dataset,model_dataset_label
0.081345,186920,173087,13833,0.925995,0.074005,45493,127594,13201,632,0.262833,0.986298,0.045688,0.262833,263539000.0,1409.9,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.17245,186920,119629,67291,0.640001,0.359999,38520,81109,59686,7605,0.321996,0.835122,0.113017,0.321996,263536500.0,1409.89,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.080921,186920,173274,13646,0.926996,0.073004,45504,127770,13025,621,0.262613,0.986537,0.045508,0.262613,263385000.0,1409.08,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.17279,186920,119442,67478,0.639001,0.360999,38482,80960,59835,7643,0.322181,0.834298,0.113267,0.322181,263380000.0,1409.05,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.173143,186920,119255,67665,0.638,0.362,38446,80809,59986,7679,0.322385,0.833518,0.113486,0.322385,263246500.0,1408.34,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.080538,186920,173461,13459,0.927996,0.072004,45514,127947,12848,611,0.262388,0.986753,0.045397,0.262388,263219500.0,1408.19,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.173497,186920,119068,67852,0.637,0.363,38417,80651,60144,7708,0.322648,0.832889,0.1136,0.322648,263193500.0,1408.05,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.173819,186920,118881,68039,0.635999,0.364001,38387,80494,60301,7738,0.322903,0.832238,0.113729,0.322903,263129000.0,1407.71,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.080125,186920,173648,13272,0.928996,0.071004,45529,128119,12676,596,0.262191,0.987079,0.044907,0.262191,263111500.0,1407.62,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.079713,186920,173835,13085,0.929997,0.070003,45546,128289,12506,579,0.262007,0.987447,0.044249,0.262007,263026500.0,1407.16,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.174163,186920,118694,68226,0.634999,0.365001,38352,80342,60453,7773,0.323117,0.83148,0.11393,0.323117,263007000.0,1407.06,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.079296,186920,174022,12898,0.930997,0.069003,45564,128458,12337,561,0.261829,0.987837,0.043495,0.261829,262953000.0,1406.77,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.078886,186920,174209,12711,0.931998,0.068002,45581,128628,12167,544,0.261645,0.988206,0.042798,0.261645,262868000.0,1406.31,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.174488,186920,118507,68413,0.633999,0.366001,38315,80192,60603,7810,0.323314,0.830678,0.11416,0.323314,262862000.0,1406.28,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.174831,186920,118320,68600,0.632998,0.367002,38275,80045,60750,7850,0.323487,0.82981,0.114431,0.323487,262682500.0,1405.32,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.078463,186920,174396,12524,0.932998,0.067002,45587,128809,11986,538,0.261399,0.988336,0.042958,0.261399,262656500.0,1405.18,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.175161,186920,118133,68787,0.631998,0.368002,38233,79900,60895,7892,0.323644,0.8289,0.114731,0.323644,262480000.0,1404.24,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.078074,186920,174583,12337,0.933999,0.066001,45596,128987,11808,529,0.261171,0.988531,0.042879,0.261171,262479500.0,1404.23,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.077677,186920,174770,12150,0.934999,0.065001,45611,129159,11636,514,0.260977,0.988856,0.042305,0.260977,262371500.0,1403.66,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.175487,186920,117946,68974,0.630997,0.369003,38193,79753,61042,7932,0.323818,0.828033,0.115,0.323818,262300500.0,1403.28,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.077268,186920,174957,11963,0.935999,0.064001,45625,129332,11463,500,0.260778,0.98916,0.041796,0.260778,262252000.0,1403.02,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.175808,186920,117759,69161,0.629997,0.370003,38157,79602,61193,7968,0.324026,0.827252,0.115209,0.324026,262167000.0,1402.56,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.076865,186920,175144,11776,0.937,0.063,45642,129502,11293,483,0.260597,0.989528,0.041016,0.260597,262167000.0,1402.56,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.176132,186920,117573,69347,0.629002,0.370998,38128,79445,61350,7997,0.324292,0.826623,0.115319,0.324292,262112500.0,1402.27,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.076464,186920,175331,11589,0.938,0.062,45657,129674,11121,468,0.260405,0.989854,0.040383,0.260405,262059000.0,1401.98,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.176443,186920,117386,69534,0.628001,0.371999,38096,79290,61505,8029,0.324536,0.82593,0.115469,0.324536,262025000.0,1401.8,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.076073,186920,175517,11403,0.938995,0.061005,45669,129848,10947,456,0.260197,0.990114,0.039989,0.260197,261918000.0,1401.23,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.176781,186920,117199,69721,0.627001,0.372999,38058,79141,61654,8067,0.32473,0.825106,0.115704,0.32473,261868500.0,1400.97,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.075666,186920,175704,11216,0.939996,0.060004,45684,130020,10775,441,0.260005,0.990439,0.039319,0.260005,261810000.0,1400.65,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.177132,186920,117012,69908,0.626,0.374,38027,78985,61810,8098,0.324984,0.824434,0.115838,0.324984,261792500.0,1400.56,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.177445,186920,116825,70095,0.625,0.375,37999,78826,61969,8126,0.325264,0.823827,0.115928,0.325264,261751000.0,1400.34,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.075253,186920,175891,11029,0.940996,0.059004,45699,130192,10603,426,0.259814,0.990764,0.038625,0.259814,261702000.0,1400.07,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.177749,186920,116638,70282,0.624,0.376,37968,78670,62125,8157,0.32552,0.823154,0.116061,0.32552,261675000.0,1399.93,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.17811,186920,116451,70469,0.622999,0.377001,37927,78524,62271,8198,0.325691,0.822266,0.116335,0.325691,261484000.0,1398.91,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.074881,186920,176078,10842,0.941997,0.058003,45703,130375,10420,422,0.259561,0.990851,0.038923,0.259561,261467500.0,1398.82,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.074429,186920,176265,10655,0.942997,0.057003,45718,130547,10248,407,0.259371,0.991176,0.038198,0.259371,261359500.0,1398.24,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.178419,186920,116264,70656,0.621999,0.378001,37886,78378,62417,8239,0.325862,0.821377,0.116607,0.325862,261293000.0,1397.89,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.178736,186920,116077,70843,0.620998,0.379002,37855,78222,62573,8270,0.32612,0.820705,0.116737,0.32612,261217000.0,1397.48,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.074028,186920,176452,10468,0.943997,0.056003,45729,130723,10072,396,0.259158,0.991415,0.03783,0.259158,261205500.0,1397.42,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.073651,186920,176639,10281,0.944998,0.055002,45742,130897,9898,383,0.258958,0.991696,0.037253,0.258958,261074500.0,1396.72,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.179069,186920,115890,71030,0.619998,0.380002,37816,78074,62721,8309,0.326309,0.819859,0.116979,0.326309,261049000.0,1396.58,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.179408,186920,115703,71217,0.618997,0.381003,37781,77922,62873,8344,0.326534,0.8191,0.117163,0.326534,260927000.0,1395.93,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.073243,186920,176826,10094,0.945998,0.054002,45749,131077,9718,376,0.258723,0.991848,0.03725,0.258723,260874500.0,1395.65,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.179734,186920,115516,71404,0.617997,0.382003,37738,77778,63017,8387,0.326691,0.818168,0.117458,0.326691,260713000.0,1394.78,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.072847,186920,177013,9907,0.946999,0.053001,45759,131254,9541,366,0.258506,0.992065,0.036944,0.258506,260709000.0,1394.76,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.072492,186920,177200,9720,0.947999,0.052001,45774,131426,9369,351,0.258318,0.99239,0.036111,0.258318,260601000.0,1394.18,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.180072,186920,115330,71590,0.617002,0.382998,37697,77633,63162,8428,0.326862,0.817279,0.117726,0.326862,260520500.0,1393.75,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.072097,186920,177387,9533,0.949,0.051,45785,131602,9193,340,0.258108,0.992629,0.035666,0.258108,260447000.0,1393.36,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.180382,186920,115143,71777,0.616001,0.383999,37660,77483,63312,8465,0.327072,0.816477,0.117935,0.327072,260375500.0,1392.98,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.07166,186920,177574,9346,0.95,0.05,45796,131778,9017,329,0.257898,0.992867,0.035202,0.257898,260293000.0,1392.54,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.180686,186920,114956,71964,0.615001,0.384999,37626,77330,63465,8499,0.327308,0.81574,0.118101,0.327308,260265000.0,1392.39,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.18103,186920,114769,72151,0.614001,0.385999,37591,77178,63617,8534,0.327536,0.814981,0.11828,0.327536,260143000.0,1391.73,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.071268,186920,177760,9160,0.950995,0.049005,45801,131959,8836,324,0.257656,0.992976,0.035371,0.257656,260071500.0,1391.35,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.181382,186920,114582,72338,0.613,0.387,37548,77034,63761,8577,0.327695,0.814049,0.118568,0.327695,259929000.0,1390.59,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.07086,186920,177947,8973,0.951996,0.048004,45811,132136,8659,314,0.257442,0.993192,0.034994,0.257442,259906000.0,1390.47,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.181711,186920,114395,72525,0.612,0.388,37513,76882,63913,8612,0.327925,0.81329,0.118745,0.327925,259807000.0,1389.94,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.070419,186920,178134,8786,0.952996,0.047004,45822,132312,8483,303,0.257233,0.993431,0.034487,0.257233,259752000.0,1389.64,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.182002,186920,114208,72712,0.610999,0.389001,37476,76732,64063,8649,0.328138,0.812488,0.118949,0.328138,259662000.0,1389.16,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.182343,186920,114021,72899,0.609999,0.390001,37446,76575,64220,8679,0.328413,0.811837,0.119055,0.328413,259597500.0,1388.82,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.06998,186920,178321,8599,0.953996,0.046004,45830,132491,8304,295,0.257008,0.993604,0.034306,0.257008,259563500.0,1388.63,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.182643,186920,113834,73086,0.608999,0.391001,37416,76418,64377,8709,0.328689,0.811187,0.119161,0.328689,259533000.0,1388.47,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.182954,186920,113647,73273,0.607998,0.392002,37379,76268,64527,8746,0.328904,0.810385,0.119362,0.328904,259388000.0,1387.7,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
